,발생년,발생년월일시,발생분,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반_대분류,법규위반,도로형태_대분류,도로형태,당사자종별_1당_대분류,당사자종별_1당,당사자종별_2당_대분류,당사자종별_2당,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
114,2017,2017-01-11 13:00,52,주간,수,1,1,0,0,0,부산,기장군,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,자전거,자전거,승용차,승용차,1156547,1695584,129.22057178,35.24345741
115,2017,2017-01-11 16:00,0,주간,수,1,1,0,0,0,강원,홍천군,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,농기계,농기계,없음,없음,1041823,1965236,127.97433987,37.68571324
116,2017,2017-01-11 16:00,35,주간,수,1,4,1,2,0,충남,서천군,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,보행자,보행자,929286,1789463,126.71442034,36.09957062
117,2017,2017-01-11 18:00,10,야간,수,1,1,0,0,0,경남,거제시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1089492,1652465,128.47906994,34.86293209
118,2017,2017-01-11 18:00,40,야간,수,1,1,0,0,0,전남,담양군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,교량위,승용차,승용차,보행자,보행자,958440,1705399,127.04263924,35.34332935
119,2017,2017-01-11 20:00,5,야간,수,1,1,0,0,0,울산,동구,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,원동기장치자전거,없음,없음,1173237,1722746,129.40968575,35.48549476
120,2017,2017-01-12 05:00,20,야간,목,1,1,0,0,0,전남,여수시,차대사람,횡단중,횡단중,운전자법규위반,과속,단일로,기타단일로,승용차,승용차,보행자,보행자,1016034,1641146,127.67521165,34.76467606
121,2017,2017-01-12 06:00,45,주간,목,1,1,0,0,0,경기,부천시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,자전거,자전거,937107,1948336,126.78897113,37.53221928
122,2017,2017-01-12 08:00,50,주간,목,1,1,0,0,0,서울,송파구,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,자전거,자전거,승합차,승합차,968349,1944620,127.14191597,37.50030167
123,2017,2017-01-12 12:00,45,주간,목,1,1,0,0,0,충북,진천군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,주차장,주차장,화물차,화물차,보행자,보행자,994816,1887858,127.4417454,36.98917424
124,2017,2017-01-12 18:00,35,야간,목,1,1,0,0,0,충북,청주시,차대사람,횡단중,횡단중,운전자법규위반,과속,단일로,기타단일로,승용차,승용차,보행자,보행자,1006879,1842270,127.57689029,36.57819892
125,2017,2017-01-12 22:00,0,야간,목,1,1,0,0,0,경남,진주시,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,1058668,1700260,128.14525409,35.2961352
126,2017,2017-01-13 01:00,17,야간,금,1,1,0,0,0,경기,김포시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,이륜차,이륜차,없음,없음,927709,1960838,126.68056565,37.64418029
127,2017,2017-01-13 06:00,30,주간,금,1,1,0,0,0,서울,동작구,차대사람,횡단중,횡단중,운전자법규위반,신호위반,교차로,교차로내,승합차,승합차,보행자,보행자,949772,1946151,126.93164793,37.51327688
128,2017,2017-01-13 07:00,10,주간,금,1,2,0,1,0,충남,논산시,차대사람,횡단중,횡단중,운전자법규위반,과속,교차로,교차로부근,승용차,승용차,보행자,보행자,962807,1799724,127.08631544,36.19394133
129,2017,2017-01-13 11:00,45,주간,금,1,1,0,0,0,서울,서초구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,특수차,특수차,보행자,보행자,954182,1942122,126.98179806,37.47719185
130,2017,2017-01-13 12:00,25,주간,금,1,1,0,0,0,충남,서산시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,900814,1860719,126.38905135,36.7393547
131,2017,2017-01-13 18:00,13,야간,금,1,6,2,3,0,부산,금정구,차대차,추돌,추돌,운전자법규위반,안전거리 미확보,단일로,기타단일로,승용차,승용차,승용차,승용차,1146467,1695143,129.10974629,35.24101113
132,2017,2017-01-13 18:00,50,야간,금,1,1,0,0,0,경기,안산시,차대사람,횡단중,횡단중,운전자법규위반,신호위반,교차로,교차로부근,승합차,승합차,보행자,보행자,935871,1924364,126.77625424,37.31604745
133,2017,2017-01-13 18:00,5,야간,금,1,3,0,2,0,강원,평창군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1079256,1930618,128.39511739,37.37124632
134,2017,2017-01-14 03:00,20,야간,토,1,2,0,1,0,경기,화성시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,승용차,건설기계,건설기계,966330,1908107,127.12073282,37.1711123
135,2017,2017-01-14 04:00,3,야간,토,1,1,0,0,0,대구,남구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1097239,1760778,128.57669497,35.83869882
136,2017,2017-01-14 06:00,50,주간,토,1,1,0,0,0,경기,안산시,차대사람,기타,기타,운전자법규위반,과속,단일로,기타단일로,화물차,화물차,보행자,보행자,945507,1921817,126.88518472,37.29370535
137,2017,2017-01-14 07:00,10,주간,토,1,1,0,0,0,전남,무안군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,건설기계,건설기계,보행자,보행자,890336,1680404,126.29660034,35.11283853
138,2017,2017-01-14 07:00,5,주간,토,1,1,0,0,0,경기,오산시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,962092,1906390,127.07308313,37.15547298
139,2017,2017-01-14 09:00,52,주간,토,1,1,0,0,0,충북,보은군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,1022127,1833268,127.74706614,36.49681369
140,2017,2017-01-14 13:00,30,주간,토,2,2,0,0,0,경북,구미시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1075185,1793441,128.33562441,36.13509561
141,2017,2017-01-14 19:00,1,야간,토,1,1,0,0,0,경북,울진군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,원동기장치자전거,원동기장치자전거,승용차,승용차,1173985,1867194,129.44987841,36.78692552
142,2017,2017-01-14 19:00,35,야간,토,1,1,0,0,0,충남,홍성군,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,914929,1845363,126.54883245,36.60231141
143,2017,2017-01-14 23:00,10,야간,토,1,2,1,0,0,충남,아산시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,불명,불명,승용차,승용차,승용차,승용차,954557,1878058,126.98993789,36.89975148
144,2017,2017-01-14 23:00,6,야간,토,1,3,2,0,0,광주,북구,차대사람,횡단중,횡단중,운전자법규위반,과속,단일로,기타단일로,승용차,승용차,보행자,보행자,941491,1686712,126.85745861,35.17398868
145,2017,2017-01-15 04:00,54,야간,일,1,1,0,0,0,전남,진도군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,화물차,보행자,보행자,886798,1610332,126.26722782,34.48071788
146,2017,2017-01-15 06:00,15,주간,일,1,1,0,0,0,울산,남구,차대사람,횡단중,횡단중,운전자법규위반,과속,교차로,교차로횡단보도내,화물차,화물차,보행자,보행자,1159345,1728581,129.25776,35.54040833
147,2017,2017-01-15 07:00,45,주간,일,1,1,0,0,0,전북,전주시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,기타단일로,승용차,승용차,보행자,보행자,962217,1763244,127.0814965,35.86502728
148,2017,2017-01-15 07:00,5,주간,일,1,1,0,0,0,경북,경주시,차대사람,횡단중,횡단중,운전자법규위반,신호위반,단일로,기타단일로,승용차,승용차,보행자,보행자,1157983,1759182,129.24875026,35.81640962
149,2017,2017-01-15 09:00,35,주간,일,1,1,0,0,0,서울,양천구,차대사람,횡단중,횡단중,운전자법규위반,신호위반,단일로,기타단일로,승용차,승용차,보행자,보행자,943719,1949882,126.86287325,37.5465552
150,2017,2017-01-15 13:00,50,주간,일,1,1,0,0,0,전남,여수시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1021100,1638456,127.73050264,34.74032611
151,2017,2017-01-15 14:00,40,주간,일,1,1,0,0,0,전남,순천시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,이륜차,이륜차,승용차,승용차,996976,1659282,127.46688971,34.92834207
152,2017,2017-01-15 18:00,36,야간,일,1,1,0,0,0,충남,청양군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,933259,1822979,126.75569386,36.40199208
153,2017,2017-01-15 19:00,49,야간,일,1,1,0,0,0,경북,김천시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,특수차,특수차,보행자,보행자,1068427,1799053,128.26100943,36.18618769
154,2017,2017-01-15 19:00,15,야간,일,1,4,1,2,0,강원,인제군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,승용차,승합차,승합차,1063192,2014471,128.22100107,38.12821166
155,2017,2017-01-15 20:00,40,야간,일,1,2,0,1,0,경북,경산시,차대차,측면충돌,측면충돌,운전자법규위반,중앙선 침범,교차로,교차로부근,이륜차,이륜차,이륜차,이륜차,1114342,1761255,128.76610073,35.84115281
156,2017,2017-01-16 05:00,20,야간,월,1,1,0,0,0,경남,창원시(통합),차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,보행자,보행자,1108157,1698819,128.68928325,35.27901656
157,2017,2017-01-16 05:00,12,야간,월,1,3,1,1,0,서울,강남구,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,이륜차,이륜차,958239,1944403,127.0275518,37.49794369
158,2017,2017-01-16 05:00,52,야간,월,1,1,0,0,0,경기,구리시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,968554,1955925,127.14375053,37.60220532
159,2017,2017-01-16 06:00,21,주간,월,1,1,0,0,0,서울,강서구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,942464,1949674,126.84868321,37.54460299
160,2017,2017-01-16 07:00,10,주간,월,1,1,0,0,0,전북,장수군,차대사람,횡단중,횡단중,운전자법규위반,과속,교차로,교차로내,승합차,승합차,보행자,보행자,999319,1729142,127.49248573,35.55827946
161,2017,2017-01-16 07:00,30,주간,월,1,4,3,0,0,경남,양산시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,화물차,승용차,승용차,1139949,1705057,129.0398304,35.3313031
162,2017,2017-01-16 07:00,15,주간,월,1,1,0,0,0,울산,동구,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,이륜차,이륜차,승용차,승용차,1175066,1725478,129.43042677,35.50979366
163,2017,2017-01-16 08:00,30,주간,월,1,1,0,0,0,충북,진천군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,994373,1872532,127.43688121,36.85101476
164,2017,2017-01-16 08:00,11,주간,월,1,2,1,0,0,제주,서귀포시,차대차,정면충돌,정면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,이륜차,이륜차,881332,1473256,126.22620303,33.24409439
165,2017,2017-01-16 10:00,40,주간,월,1,2,1,0,0,제주,제주시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,승용차,승용차,917562,1499530,126.61264883,33.48442835
166,2017,2017-01-16 11:00,45,주간,월,1,1,0,0,0,충남,당진시,차대차,정면충돌,정면충돌,운전자법규위반,교차로 통행방법 위반,교차로,교차로내,승용차,승용차,이륜차,이륜차,940852,1867665,126.83692794,36.80530856
167,2017,2017-01-16 12:00,5,주간,월,1,2,0,1,0,전북,익산시,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,화물차,화물차,승용차,승용차,956600,1794233,127.01758271,36.14417944
168,2017,2017-01-16 13:00,45,주간,월,1,1,0,0,0,대전,동구,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,기타단일로,화물차,화물차,보행자,보행자,993026,1816644,127.42227876,36.34717376
169,2017,2017-01-16 14:00,50,주간,월,1,1,0,0,0,전남,화순군,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로횡단보도내,자전거,자전거,화물차,화물차,954213,1674620,126.99783476,35.06561667
170,2017,2017-01-16 15:00,12,주간,월,1,3,1,1,0,전남,여수시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,교량위,화물차,화물차,보행자,보행자,1018700,1655538,127.70466508,34.89441249
171,2017,2017-01-16 15:00,49,주간,월,1,1,0,0,0,광주,광산구,차대사람,횡단중,횡단중,운전자법규위반,중앙선 침범,교차로,교차로부근,승용차,승용차,보행자,보행자,935909,1682432,126.79694652,35.13499317
172,2017,2017-01-16 18:00,50,야간,월,1,1,0,0,0,경북,포항시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1156504,1786150,129.2376987,36.05967934
173,2017,2017-01-16 20:00,53,야간,월,1,1,0,0,0,서울,관악구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,949781,1943312,126.93194366,37.48768884
174,2017,2017-01-17 00:00,45,야간,화,1,1,0,0,0,경북,칠곡군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,1081118,1782454,128.40042789,36.03557296
175,2017,2017-01-17 05:00,24,야간,화,1,1,0,0,0,강원,춘천시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1020041,1985290,127.72785392,37.86719827
