발생년월일시,주야,요일,district,사고유형_대분류,가해자법규위반,X_coord,Y_coord
2013-07-25 14:00,주간,목,성북구,차대사람,,127.0379254,37.60255049
2013-10-18 18:00,야간,금,관악구,차대사람,,126.91327377,37.4870027
2013-10-19 06:00,주간,토,영등포구,차대사람,,126.89609898,37.52403386
2013-10-18 18:00,야간,금,동작구,차대사람,,126.96018909,37.49388741
2013-10-12 02:00,야간,토,동작구,차대사람,,126.96468077,37.50805914
2013-10-11 00:00,야간,금,구로구,차대사람,,126.83671846,37.48829224
2013-09-04 05:00,야간,수,강북구,차대사람,,127.02810071,37.61711696
2012-08-22 10:00,주간,수,용산구,차대사람,,126.97488018,37.54932377
2012-08-29 21:00,야간,수,노원구,차대사람,,127.05406961,37.67073578
2012-09-18 16:00,주간,화,송파구,차대사람,,127.10160565,37.51741561
2013-03-12 11:00,주간,화,강서구,차대사람,,126.83843821,37.55873317
2013-03-17 06:00,주간,일,서대문구,차대사람,,126.96866026,37.56323439
2013-02-27 23:00,야간,수,강남구,차대사람,,127.02345832,37.50655325
2013-02-28 04:00,야간,목,강동구,차대사람,,127.12073,37.53078261
2013-08-08 09:00,주간,목,관악구,차대사람,,126.93786857,37.48497705
2013-06-17 03:00,야간,월,중구,차대사람,,127.00644926,37.5620518
2013-06-21 12:00,주간,금,중구,차대사람,,126.9725226,37.55470873
2012-08-02 21:00,야간,목,강남구,차대사람,,127.03008117,37.52036152
2012-07-30 09:00,주간,월,광진구,차대사람,,127.07899253,37.55632076
2012-06-20 09:00,주간,수,서대문구,차대사람,,126.93741814,37.58866618
2013-07-09 21:00,야간,화,구로구,차대사람,,126.83530793,37.49811806
2013-09-23 06:00,주간,월,구로구,차대사람,,126.87423435,37.4996737
2013-02-20 15:00,주간,수,영등포구,차대사람,,126.91987372,37.52285509
2013-04-15 22:00,야간,월,강서구,차대사람,,126.79968458,37.57906919
2013-04-22 11:00,주간,월,광진구,차대사람,,127.07437901,37.55927868
2013-09-29 00:00,야간,일,중구,차대사람,,126.99248434,37.55763007
2013-09-09 09:00,주간,월,성동구,차대사람,,127.05046844,37.54005436
2013-09-14 23:00,야간,토,서대문구,차대사람,,126.94371513,37.58875912
2013-09-13 01:00,야간,금,종로구,차대사람,,126.99233078,37.56858078
2013-11-09 05:00,야간,토,동대문구,차대사람,,127.0620842,37.59966817
2013-10-26 20:00,야간,토,동대문구,차대사람,,127.04576185,37.58070526
2013-10-13 05:00,야간,일,성북구,차대사람,,127.0218319,37.59825007
2013-10-22 03:00,야간,화,종로구,차대사람,,127.00694059,37.57340182
2013-10-09 11:00,주간,수,마포구,차대사람,,126.94166481,37.54630509
2013-10-17 12:00,주간,목,관악구,차대사람,,126.92044653,37.47511314
2013-12-30 17:00,주간,월,마포구,차대사람,,126.94850558,37.54893312
2014-06-27 18:00,야간,금,동작구,차대사람,,126.96263091,37.48938274
2014-04-15 16:00,주간,화,성북구,차대사람,,127.03940823,37.61377801
2014-04-27 05:00,야간,일,서초구,차대사람,,126.98259799,37.47271559
2013-09-04 18:00,야간,수,양천구,차대사람,,126.83555768,37.52992807
2013-02-19 09:00,주간,화,금천구,차대사람,,126.88939182,37.46660115
2013-07-06 23:00,야간,토,양천구,차대사람,,126.83567023,37.52361927
2013-01-31 11:00,주간,목,도봉구,차대사람,,127.03973556,37.67093309
2013-07-08 10:00,주간,월,동대문구,차대사람,,127.05736979,37.57318705
2012-07-11 21:00,야간,수,강남구,차대사람,,127.06244527,37.47787857
2012-07-17 04:00,야간,화,강서구,차대사람,,126.84419841,37.54483955
2013-03-05 16:00,주간,화,송파구,차대사람,,127.09767117,37.51676231
2013-03-19 06:00,주간,화,용산구,차대사람,,127.01489843,37.5249962
2013-03-28 06:00,주간,목,성북구,차대사람,,127.00915442,37.58980652
2013-04-06 19:00,야간,토,구로구,차대사람,,126.85634589,37.48806731
2013-04-14 06:00,주간,일,관악구,차대사람,,126.91406621,37.48402314
2013-04-16 17:00,주간,화,동작구,차대사람,,126.93556606,37.49333968
2013-02-28 20:00,야간,목,강서구,차대사람,,126.84492384,37.54602434
2013-03-01 00:00,야간,금,관악구,차대사람,,126.93602588,37.48634735
2013-03-02 22:00,야간,토,마포구,차대사람,,126.94929547,37.54466442
2013-03-04 03:00,야간,월,영등포구,차대사람,,126.88162544,37.52256187
2013-08-29 20:00,야간,목,구로구,차대사람,,126.88694132,37.48141579
2013-08-28 05:00,야간,수,구로구,차대사람,,126.89496198,37.48403501
2013-07-18 01:00,야간,목,마포구,차대사람,,126.95123736,37.54382619
2013-07-17 20:00,야간,수,서초구,차대사람,,127.02529493,37.46485468
2013-09-04 01:00,야간,수,동작구,차대사람,,126.93877223,37.50479315
2013-08-20 00:00,야간,화,동대문구,차대사람,,127.07258568,37.5640133
2012-07-19 14:00,주간,목,성북구,차대사람,,127.03256843,37.60229505
2012-11-18 05:00,야간,일,강동구,차대사람,,127.13686474,37.52944523
2013-08-23 05:00,야간,금,강남구,차대사람,,127.05157284,37.51251314
2013-07-15 03:00,야간,월,강남구,차대사람,,127.0563897,37.52074269
2013-09-28 22:00,야간,토,영등포구,차대사람,,126.90623698,37.51714486
2013-10-19 15:00,주간,토,은평구,차대사람,,126.91130976,37.61313639
2013-07-18 01:00,야간,목,동대문구,차대사람,,127.03800011,37.57232326
2013-09-06 05:00,야간,금,양천구,차대사람,,126.84943898,37.52667037
2012-07-02 20:00,야간,월,노원구,차대사람,,127.07668099,37.6486192
2013-02-08 20:00,야간,금,영등포구,차대사람,,126.91398706,37.51876094
2014-04-13 03:00,야간,일,금천구,차대사람,,126.90336187,37.47459545
2014-04-12 11:00,주간,토,동대문구,차대사람,,127.04040622,37.57863848
2014-04-25 02:00,야간,금,송파구,차대사람,,127.12208682,37.48167182
2013-09-27 16:00,주간,금,구로구,차대사람,,126.83560495,37.48885384
2013-07-17 04:00,야간,수,양천구,차대사람,,126.82408764,37.53927302
2013-06-19 03:00,야간,수,영등포구,차대사람,,126.89992479,37.52677544
2014-11-07 12:00,주간,금,성북구,차대사람,,126.99948453,37.60790994
2014-04-01 08:00,주간,화,강서구,차대사람,,126.83335987,37.54796962
2013-06-18 19:00,야간,화,관악구,차대사람,,126.9026727,37.48445282
2013-03-29 23:00,야간,금,관악구,차대사람,,126.96684142,37.46992344
2013-04-13 03:00,야간,토,용산구,차대사람,,126.96894598,37.53046802
2013-04-04 23:00,야간,목,용산구,차대사람,,126.96659439,37.53805581
2013-03-30 17:00,주간,토,성동구,차대사람,,127.05013997,37.54574065
2013-07-23 02:00,야간,화,강서구,차대사람,,126.82330586,37.57315899
2013-07-29 19:00,야간,월,종로구,차대사람,,126.96850609,37.58126601
2013-09-21 04:00,야간,토,동대문구,차대사람,,127.04628128,37.58095964
2013-08-16 07:00,주간,금,강남구,차대사람,,127.01751013,37.5218792
2013-07-23 00:00,야간,화,서대문구,차대사람,,126.96427056,37.5682666
2013-07-20 11:00,주간,토,강북구,차대사람,,127.04398511,37.628731
2013-10-11 08:00,주간,금,도봉구,차대사람,,127.04188277,37.65551061
2012-06-12 04:00,야간,화,강서구,차대사람,,126.82218756,37.54410234
2012-08-19 02:00,야간,일,서초구,차대사람,,126.98216374,37.48811793
2012-08-27 10:00,주간,월,종로구,차대사람,,126.99043274,37.57625208
2012-06-14 03:00,야간,목,광진구,차대사람,,127.07876898,37.56787528
2013-07-20 04:00,야간,토,서초구,차대사람,,127.02090726,37.48613616
2013-04-30 22:00,야간,화,마포구,차대사람,,126.89975696,37.56606429
2013-10-17 02:00,야간,목,중구,차대사람,,127.00615008,37.5593465
2013-06-04 14:00,주간,화,강서구,차대사람,,126.83868564,37.57685151
2014-01-28 03:00,야간,화,동대문구,차대사람,,127.06205068,37.58992451
2012-07-07 07:00,주간,토,중구,차대사람,,126.98747695,37.56468402
2013-03-25 11:00,주간,월,금천구,차대사람,,126.88451528,37.46416923
2013-04-01 14:00,주간,월,강남구,차대사람,,127.06516827,37.50176569
2013-03-09 07:00,주간,토,영등포구,차대사람,,126.88149501,37.52328227
2013-09-12 05:00,야간,목,성동구,차대사람,,127.02343784,37.57024274
2013-09-11 22:00,야간,수,서대문구,차대사람,,126.91470324,37.57770357
2013-09-17 14:00,주간,화,영등포구,차대사람,,126.90454646,37.50488698
2014-04-06 19:00,야간,일,동작구,차대사람,,126.9515103,37.49882292
2014-04-17 17:00,주간,목,종로구,차대사람,,126.95923769,37.6068671
2014-04-25 22:00,야간,금,강남구,차대사람,,127.03284793,37.48678789
2014-04-20 04:00,야간,일,은평구,차대사람,,126.91843039,37.58919608
2014-05-04 04:00,야간,일,서초구,차대사람,,127.07247723,37.46200621
2014-04-06 18:00,야간,일,영등포구,차대사람,,126.88420835,37.51672561
2014-05-02 14:00,주간,금,은평구,차대사람,,126.92483774,37.62056703
2014-04-27 19:00,야간,일,노원구,차대사람,,127.07137657,37.62875256
2014-03-30 00:00,야간,일,강서구,차대사람,,126.81213709,37.56116971
2013-06-14 21:00,야간,금,동대문구,차대사람,,127.0509544,37.56810806
2013-06-18 14:00,주간,화,강북구,차대사람,,127.02229034,37.64240228
2014-05-11 22:00,야간,일,송파구,차대사람,,127.10523563,37.50714329
2014-04-29 05:00,야간,화,영등포구,차대사람,,126.90098581,37.51438725
2013-06-15 00:00,야간,토,강서구,차대사람,,126.83985838,37.56331093
2013-07-02 04:00,야간,화,용산구,차대사람,,126.99488213,37.53451169
2012-07-23 18:00,야간,월,동대문구,차대사람,,127.07435649,37.56522751
2013-01-21 07:00,주간,월,강서구,차대사람,,126.83099994,37.57261697
2013-06-10 04:00,야간,월,중랑구,차대사람,,127.07912312,37.60353384
2012-11-18 21:00,야간,일,동대문구,차대사람,,127.0698537,37.572431
2013-07-11 05:00,야간,목,금천구,차대사람,,126.89811947,37.47239479
2012-04-17 07:00,주간,화,도봉구,차대사람,,127.04650311,37.66194596
2012-10-17 01:00,야간,수,강서구,차대사람,,126.86789928,37.54925921
2014-10-28 08:00,주간,화,성동구,차대사람,,127.05469196,37.54363071
2014-09-03 20:00,야간,수,양천구,차대사람,,126.8305944,37.53947232
2014-09-02 23:00,야간,화,광진구,차대사람,,127.08613492,37.55458837
2014-08-17 03:00,야간,일,도봉구,차대사람,,127.04541488,37.68050023
2012-01-01 18:00,야간,일,영등포구,차대사람,,126.90348592,37.52015053
2012-05-11 05:00,야간,금,은평구,차대사람,,126.92002427,37.62462652
2014-09-09 21:00,야간,화,강동구,차대사람,,127.11930991,37.54073802
2014-12-14 03:00,야간,일,강서구,차대사람,,126.85349583,37.52868462
2014-04-30 12:00,주간,수,양천구,차대사람,,126.87206298,37.54683878
2014-04-30 23:00,야간,수,동대문구,차대사람,,127.05725851,37.57094228
2014-04-29 10:00,주간,화,강서구,차대사람,,126.8773927,37.54710136
2014-04-07 05:00,야간,월,마포구,차대사람,,126.91787768,37.55252669
2013-06-25 01:00,야간,화,송파구,차대사람,,127.11154507,37.49045296
2014-01-20 05:00,야간,월,구로구,차대사람,,126.88294128,37.49057076
2014-04-26 16:00,주간,토,금천구,차대사람,,126.90053549,37.45464309
2013-06-17 21:00,야간,월,강서구,차대사람,,126.85123335,37.54946626
2013-03-26 15:00,주간,화,노원구,차대사람,,127.07409168,37.62959163
2012-06-27 02:00,야간,수,강북구,차대사람,,127.02349722,37.63375161
2013-05-30 13:00,주간,목,관악구,차대사람,,126.92540426,37.47900418
2014-11-16 02:00,야간,일,동대문구,차대사람,,127.06969537,37.57239437
2014-10-23 07:00,주간,목,광진구,차대사람,,127.06333196,37.54120228
2013-07-01 13:00,주간,월,성동구,차대사람,,127.02385106,37.56047379
2012-05-30 09:00,주간,수,강동구,차대사람,,127.14266352,37.55469186
2012-08-20 05:00,야간,월,강동구,차대사람,,127.13753308,37.53166462
2014-06-28 02:00,야간,토,동대문구,차대사람,,127.06599923,37.56339438
2014-09-18 04:00,야간,목,도봉구,차대사람,,127.04593813,37.68396336
2014-04-15 07:00,주간,화,동대문구,차대사람,,127.0767429,37.57172581
2014-01-23 18:00,야간,목,성동구,차대사람,,127.03083063,37.55788782
2014-01-08 11:00,주간,수,성북구,차대사람,,127.00872578,37.58953433
2014-07-17 07:00,주간,목,영등포구,차대사람,,126.90350494,37.50752449
2014-11-20 10:00,주간,목,강북구,차대사람,,127.01948156,37.63430317
2014-04-01 10:00,주간,화,도봉구,차대사람,,127.03695462,37.66956119
2014-10-11 09:00,주간,토,서대문구,차대사람,,126.92434059,37.57980062
2013-06-13 12:00,주간,목,도봉구,차대사람,,127.02324904,37.64953302
2013-06-25 13:00,주간,화,성북구,차대사람,,127.0039154,37.60776641
2014-02-01 19:00,야간,토,도봉구,차대사람,,127.04183968,37.64960669
2013-06-05 21:00,야간,수,송파구,차대사람,,127.14018584,37.50248672
2013-10-28 00:00,야간,월,종로구,차대사람,,127.01880554,37.57388342
2013-04-11 20:00,야간,목,강남구,차대사람,,127.06498235,37.47920393
2012-10-17 14:00,주간,수,구로구,차대사람,,126.89909777,37.48029746
2013-06-08 02:00,야간,토,영등포구,차대사람,,126.91057916,37.52042049
2012-01-03 19:00,야간,화,도봉구,차대사람,,127.03458713,37.66191758
2012-07-27 23:00,야간,금,강남구,차대사람,,127.02653085,37.50017497
2014-11-13 08:00,주간,목,서대문구,차대사람,,126.96504996,37.56727054
2013-07-07 22:00,야간,일,강동구,차대사람,,127.13052578,37.52734343
2013-05-14 14:00,주간,화,송파구,차대사람,,127.13174147,37.51026648
2013-08-31 08:00,주간,토,동대문구,차대사람,,127.0620733,37.59959602
2014-06-14 23:00,야간,토,강북구,차대사람,,127.0283627,37.63501501
2014-09-13 22:00,야간,토,구로구,차대사람,,126.88858064,37.50370576
2014-08-19 06:00,주간,화,강서구,차대사람,,126.87790158,37.54716713
2014-08-16 18:00,야간,토,관악구,차대사람,,126.92033028,37.46819915
2014-09-18 16:00,주간,목,강동구,차대사람,,127.13064831,37.54151314
2014-04-23 02:00,야간,수,구로구,차대사람,,126.87796183,37.50174847
2014-04-21 14:00,주간,월,관악구,차대사람,,126.94757085,37.4868706
2014-12-26 20:00,야간,금,동작구,차대사람,,126.97412949,37.48693772
2014-12-07 20:00,야간,일,중랑구,차대사람,,127.10604887,37.61492965
2014-12-27 04:00,야간,토,강북구,차대사람,,127.02689924,37.62450855
2014-05-12 15:00,주간,월,광진구,차대사람,,127.08560748,37.53186159
2014-10-19 05:00,야간,일,강남구,차대사람,,127.05150264,37.52462169
2013-07-11 08:00,주간,목,영등포구,차대사람,,126.89067972,37.54053676
2014-03-27 01:00,야간,목,동대문구,차대사람,,127.04299808,37.58075769
2014-04-21 16:00,주간,월,노원구,차대사람,,127.07788463,37.66227876
2013-05-27 09:00,주간,월,구로구,차대사람,,126.85622147,37.48806663
2013-07-03 21:00,야간,수,금천구,차대사람,,126.90407117,37.4479278
2013-06-30 10:00,주간,일,중랑구,차대사람,,127.07752474,37.59769643
2013-06-26 23:00,야간,수,중구,차대사람,,126.96892935,37.5588235
2012-03-10 22:00,야간,토,노원구,차대사람,,127.07977816,37.66829743
2012-02-22 21:00,야간,수,영등포구,차대사람,,126.90951515,37.51901808
2013-03-18 06:00,주간,월,강서구,차대사람,,126.84529337,37.54648608
2014-11-23 15:00,주간,일,영등포구,차대사람,,126.90705586,37.51948348
2014-11-21 05:00,야간,금,광진구,차대사람,,127.07747605,37.5660301
2014-11-29 14:00,주간,토,서대문구,차대사람,,126.93029891,37.56716204
2014-12-24 20:00,야간,수,성북구,차대사람,,127.02481903,37.60414791
2014-12-05 11:00,주간,금,노원구,차대사람,,127.07725062,37.61811088
2014-12-07 19:00,야간,일,동작구,차대사람,,126.90421787,37.48643459
2014-01-06 05:00,야간,월,관악구,차대사람,,126.93134991,37.46005933
2014-11-17 06:00,주간,월,강남구,차대사람,,127.0588195,37.49822685
2014-11-23 18:00,야간,일,영등포구,차대사람,,126.89488031,37.49836614
2014-12-03 06:00,주간,수,노원구,차대사람,,127.07923193,37.62242638
2014-12-22 06:00,주간,월,중랑구,차대사람,,127.08831259,37.59707657
2014-10-22 13:00,주간,수,종로구,차대사람,,126.99115988,37.57757118
2014-10-13 14:00,주간,월,동작구,차대사람,,126.9467768,37.50557904
2014-11-17 19:00,야간,월,구로구,차대사람,,126.87471218,37.49121252
2014-08-24 17:00,주간,일,노원구,차대사람,,127.06015889,37.67456227
2014-09-03 15:00,주간,수,강남구,차대사람,,127.0953001,37.4921002
2014-10-23 19:00,야간,목,구로구,차대사람,,126.88328297,37.50541783
2014-10-16 19:00,야간,목,광진구,차대사람,,127.09435224,37.53619322
2014-09-01 08:00,주간,월,마포구,차대사람,,126.93432566,37.55591458
2014-09-08 02:00,야간,월,성북구,차대사람,,127.02524453,37.60261914
2014-12-28 07:00,주간,일,강서구,차대사람,,126.84170894,37.54215772
2014-11-15 06:00,주간,토,송파구,차대사람,,127.11894755,37.53186751
2014-12-12 17:00,주간,금,관악구,차대사람,,126.93907923,37.48341444
2014-09-29 06:00,주간,월,강서구,차대사람,,126.80923429,37.56775959
2014-10-03 03:00,야간,금,양천구,차대사람,,126.85277645,37.52025308
2014-11-28 05:00,야간,금,동대문구,차대사람,,127.05866269,37.59396794
2014-12-30 08:00,주간,화,은평구,차대사람,,126.92128446,37.6082464
2014-11-16 04:00,야간,일,서대문구,차대사람,,126.96008737,37.5723766
2014-01-13 02:00,야간,월,송파구,차대사람,,127.12262004,37.53686471
2014-10-23 11:00,주간,목,금천구,차대사람,,126.90301214,37.43892686
2014-10-28 07:00,주간,화,영등포구,차대사람,,126.90731547,37.52528948
2014-02-06 23:00,야간,목,관악구,차대사람,,126.91098971,37.48113251
2014-02-19 02:00,야간,수,중랑구,차대사람,,127.08057725,37.57657974
2014-02-23 05:00,야간,일,도봉구,차대사람,,127.04310171,37.67119855
2014-02-05 15:00,주간,수,강북구,차대사람,,127.03049722,37.61279648
2014-09-11 14:00,주간,목,영등포구,차대사람,,126.92094169,37.50913274
2014-08-28 13:00,주간,목,강동구,차대사람,,127.13942356,37.53629437
2014-11-28 04:00,야간,금,마포구,차대사람,,126.92949934,37.55767602
2014-12-19 21:00,야간,금,동대문구,차대사람,,127.04610692,37.57610071
2014-12-17 06:00,주간,수,서대문구,차대사람,,126.91531496,37.56899061
2014-12-26 16:00,주간,금,서대문구,차대사람,,126.93882132,37.56017236
2014-12-25 16:00,주간,목,영등포구,차대사람,,126.89045441,37.52371643
2014-08-21 02:00,야간,목,노원구,차대사람,,127.06113062,37.65589925
2014-08-26 01:00,야간,화,마포구,차대사람,,126.91997218,37.55397915
2014-10-14 10:00,주간,화,양천구,차대사람,,126.85847667,37.51005386
2014-11-08 16:00,주간,토,양천구,차대사람,,126.85301722,37.52120081
2014-10-07 18:00,야간,화,서초구,차대사람,,127.0297728,37.48419149
2014-09-15 20:00,야간,월,동대문구,차대사람,,127.04860436,37.58636761
2014-09-17 22:00,야간,수,마포구,차대사람,,126.9340835,37.55335359
2014-08-16 14:00,주간,토,강북구,차대사람,,127.04158149,37.63056312
2014-12-12 19:00,야간,금,마포구,차대사람,,126.95630291,37.54150611
2014-11-04 16:00,주간,화,동대문구,차대사람,,127.07454396,37.56611151
2014-10-06 20:00,야간,월,영등포구,차대사람,,126.92303029,37.52296069
2014-11-29 04:00,야간,토,영등포구,차대사람,,126.92192189,37.52434335
2014-12-14 07:00,주간,일,성동구,차대사람,,127.03130833,37.56657873
2014-11-24 22:00,야간,월,강서구,차대사람,,126.81238724,37.561054
2014-11-27 11:00,주간,목,양천구,차대사람,,126.84576053,37.52281932
2014-12-08 04:00,야간,월,강북구,차대사람,,127.02689872,37.62458967
2014-12-16 21:00,야간,화,마포구,차대사람,,126.9237087,37.55686373
2014-12-26 07:00,주간,금,노원구,차대사람,,127.05440547,37.6202261
2014-12-24 21:00,야간,수,도봉구,차대사람,,127.04524395,37.68063477
2014-10-26 16:00,주간,일,관악구,차대사람,,126.96238672,37.47768199
2013-06-07 14:00,주간,금,동대문구,차대사람,,127.05877039,37.58915516
2014-10-27 09:00,주간,월,영등포구,차대사람,,126.8930604,37.52053907
2014-10-31 00:00,야간,금,금천구,차대사람,,126.89848996,37.47569745
2014-11-11 13:00,주간,화,강서구,차대사람,,126.80052141,37.57920034
2014-10-09 02:00,야간,목,강동구,차대사람,,127.13549965,37.53785068
2014-10-13 04:00,야간,월,종로구,차대사람,,126.95879585,37.60686507
2014-01-08 01:00,야간,수,양천구,차대사람,,126.83141504,37.5248932
2014-01-06 19:00,야간,월,구로구,차대사람,,126.90170738,37.48323741
2014-01-16 04:00,야간,목,도봉구,차대사람,,127.03003684,37.64812713
2014-01-10 06:00,주간,금,광진구,차대사람,,127.08169817,37.55637544
2014-01-23 11:00,주간,목,영등포구,차대사람,,126.91703522,37.511832
2014-11-05 11:00,주간,수,강동구,차대사람,,127.1449785,37.53685202
2014-09-13 05:00,야간,토,강남구,차대사람,,127.03826547,37.51628362
2014-09-11 06:00,주간,목,강북구,차대사람,,127.0415429,37.63075766
2014-09-09 19:00,야간,화,동작구,차대사람,,126.91145098,37.49514369
2014-08-29 06:00,주간,금,은평구,차대사람,,126.9107198,37.60749107
2014-09-05 09:00,주간,금,송파구,차대사람,,127.1101835,37.51300954
2014-07-12 04:00,야간,토,마포구,차대사람,,126.9494889,37.54453012
2014-07-18 09:00,주간,금,서초구,차대사람,,127.00445913,37.48979093
2014-02-14 06:00,주간,금,성북구,차대사람,,127.06371231,37.60991347
2014-06-06 11:00,주간,금,강남구,차대사람,,127.06609104,37.49088966
2014-06-11 00:00,야간,수,강남구,차대사람,,127.06458671,37.47916642
2014-02-22 00:00,야간,토,중구,차대사람,,126.98771809,37.5658478
2014-01-17 07:00,주간,금,관악구,차대사람,,126.9133866,37.48703931
2014-06-08 01:00,야간,일,용산구,차대사람,,126.96376443,37.52069197
2014-05-23 02:00,야간,금,서대문구,차대사람,,126.95158082,37.55720379
2014-08-05 19:00,야간,화,구로구,차대사람,,126.82664278,37.49805096
2014-08-04 16:00,주간,월,강남구,차대사람,,127.08069403,37.49104154
2014-07-13 13:00,주간,일,금천구,차대사람,,126.90599052,37.44110513
2014-02-13 02:00,야간,목,영등포구,차대사람,,126.90685301,37.51651701
2014-07-05 21:00,야간,토,도봉구,차대사람,,127.03492574,37.65125612
2014-07-04 01:00,야간,금,송파구,차대사람,,127.11025669,37.50763768
2014-01-13 07:00,주간,월,동대문구,차대사람,,127.05231,37.59172671
2014-05-17 05:00,야간,토,동대문구,차대사람,,127.02781243,37.57685819
2014-06-13 15:00,주간,금,구로구,차대사람,,126.85614237,37.48805718
2014-01-07 04:00,야간,화,강동구,차대사람,,127.12427714,37.54115053
2014-01-06 06:00,주간,월,송파구,차대사람,,127.1116361,37.52310954
2014-01-13 15:00,주간,월,노원구,차대사람,,127.07264921,37.64004195
2014-01-25 22:00,야간,토,구로구,차대사람,,126.89012413,37.51006828
2014-06-11 03:00,야간,수,동대문구,차대사람,,127.05450478,37.56556889
2014-06-22 04:00,야간,일,강서구,차대사람,,126.85444195,37.55940764
2014-06-20 08:00,주간,금,성북구,차대사람,,127.0286858,37.58203541
2014-01-04 04:00,야간,토,용산구,차대사람,,127.00443945,37.52699885
2014-05-26 23:00,야간,월,금천구,차대사람,,126.92101273,37.45302358
2014-02-08 04:00,야간,토,도봉구,차대사람,,127.04290737,37.66590697
2014-02-05 07:00,주간,수,구로구,차대사람,,126.85973157,37.49692798
2014-06-14 02:00,야간,토,강남구,차대사람,,127.05654776,37.52080638
2014-01-06 05:00,야간,월,강동구,차대사람,,127.17277402,37.55070503
2014-01-09 17:00,주간,목,서초구,차대사람,,127.01303544,37.45741902
2014-02-03 20:00,야간,월,구로구,차대사람,,126.89108957,37.48035561
2014-05-14 16:00,주간,수,중랑구,차대사람,,127.08350533,37.5957888
2014-01-09 12:00,주간,목,마포구,차대사람,,126.95575149,37.55195922
2014-07-25 01:00,야간,금,용산구,차대사람,,126.97613856,37.53451116
2014-08-06 01:00,야간,수,종로구,차대사람,,127.0124303,37.5720726
2014-07-26 04:00,야간,토,동대문구,차대사람,,127.06518596,37.57084555
2014-06-02 13:00,주간,월,영등포구,차대사람,,126.90994541,37.51755103
2014-06-16 15:00,주간,월,강서구,차대사람,,126.80383209,37.59096433
2014-05-28 12:00,주간,수,송파구,차대사람,,127.12564134,37.50827332
2014-07-18 20:00,야간,금,동작구,차대사람,,126.90748832,37.49054229
2014-07-11 01:00,야간,금,강남구,차대사람,,127.05162155,37.49869549
2014-08-08 10:00,주간,금,도봉구,차대사람,,127.04358039,37.67635603
2014-06-24 11:00,주간,화,종로구,차대사람,,127.00338842,37.57625321
2014-07-22 05:00,야간,화,마포구,차대사람,,126.93460835,37.55371394
2014-05-19 00:00,야간,월,종로구,차대사람,,126.98892169,37.57033271
2014-05-20 23:00,야간,화,은평구,차대사람,,126.89240013,37.58377408
2014-08-12 03:00,야간,화,종로구,차대사람,,126.99916666,37.57081828
2014-08-19 03:00,야간,화,광진구,차대사람,,127.08195417,37.55635291
2014-05-15 15:00,주간,목,강남구,차대사람,,127.03173943,37.51395947
2014-08-13 18:00,야간,수,강서구,차대사람,,126.81148079,37.56481632
2014-07-09 22:00,야간,수,관악구,차대사람,,126.9241236,37.48671357
2014-06-08 22:00,야간,일,동대문구,차대사람,,127.075132,37.56824081
2014-07-10 11:00,주간,목,동작구,차대사람,,126.93944566,37.50551744
2014-08-12 01:00,야간,화,영등포구,차대사람,,126.91467971,37.51976217
2014-07-02 04:00,야간,수,서대문구,차대사람,,126.93065815,37.56310772
2014-05-20 07:00,주간,화,성북구,차대사람,,127.05106706,37.61572477
2014-05-27 04:00,야간,화,강남구,차대사람,,127.02624489,37.50066957
2014-05-15 05:00,야간,목,성북구,차대사람,,127.02578936,37.60477374
2014-05-25 23:00,야간,일,은평구,차대사람,,126.9015622,37.57819652
2014-05-09 21:00,야간,금,동대문구,차대사람,,127.05625446,37.58824077
2014-05-14 09:00,주간,수,도봉구,차대사람,,127.02874356,37.6446969
2016-12-25 17:00,주간,일,금천구,차대사람,,126.88912311,37.4787771
2016-11-13 02:00,야간,일,용산구,차대사람,,126.98014056,37.52052182
2016-11-19 14:00,주간,토,중랑구,차대사람,,127.08745104,37.58897947
2016-02-26 08:00,주간,금,강동구,차대사람,,127.13753484,37.55701975
2016-03-07 13:00,주간,월,성동구,차대사람,,127.03422721,37.55425981
2016-02-16 11:00,주간,화,마포구,차대사람,,126.94846688,37.54496701
2016-02-14 03:00,야간,일,송파구,차대사람,,127.12487243,37.46745715
2016-02-13 04:00,야간,토,마포구,차대사람,,126.95196668,37.55707939
2016-03-08 14:00,주간,화,성동구,차대사람,,127.04799721,37.54064883
2016-03-11 05:00,야간,금,강남구,차대사람,,127.02628648,37.50106994
2016-04-07 05:00,야간,목,서초구,차대사람,,127.0088774,37.48359
2016-03-17 22:00,야간,목,용산구,차대사람,,126.97223359,37.54415625
2016-04-01 01:00,야간,금,강북구,차대사람,,127.03255318,37.61016371
2016-03-22 20:00,야간,화,도봉구,차대사람,,127.03782076,37.66154272
2016-09-13 14:00,주간,화,강북구,차대사람,,127.01713261,37.63825045
2016-07-28 19:00,야간,목,중랑구,차대사람,,127.10037529,37.60163377
2016-07-30 20:00,야간,토,동작구,차대사람,,126.9225332,37.50522866
2016-04-02 04:00,야간,토,성동구,차대사람,,127.05686546,37.53405749
2016-04-06 23:00,야간,수,영등포구,차대사람,,126.90516369,37.49939003
2016-03-09 21:00,야간,수,동대문구,차대사람,,127.03523423,37.57805038
2016-04-27 09:00,주간,수,노원구,차대사람,,127.0796626,37.62442889
2016-04-17 01:00,야간,일,동작구,차대사람,,126.98036486,37.4849012
2016-05-03 16:00,주간,화,동대문구,차대사람,,127.05720247,37.57849537
2016-07-21 04:00,야간,목,영등포구,차대사람,,126.91760901,37.52157304
